system:index,date,total_precipitation_sum,.geo
19960914,1996-09-14,184.10716318896897,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960915,1996-09-15,46.24034404357279,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960916,1996-09-16,27.930554703170944,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960917,1996-09-17,2320.7482105699855,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960918,1996-09-18,3822.0778435661564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960919,1996-09-19,9369.064929005854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960920,1996-09-20,2792.395689109876,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960921,1996-09-21,3639.9400041327717,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960922,1996-09-22,2828.71465386783,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960923,1996-09-23,817.059314095739,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960924,1996-09-24,1203.5628116117973,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960925,1996-09-25,3410.5837006036454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960926,1996-09-26,1052.3507557988212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960927,1996-09-27,2428.659516147536,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960928,1996-09-28,127.16068878704789,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960929,1996-09-29,100.92992946977407,"{""type"":""MultiPoint"",""coordinates"":[]}"
19960930,1996-09-30,2443.1663750689004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961001,1996-10-01,12316.797743011906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961002,1996-10-02,2674.9244815205884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961003,1996-10-03,60.40546549573618,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961004,1996-10-04,1210.0425951393006,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961005,1996-10-05,2001.6342712772805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961006,1996-10-06,1038.5739938477034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961007,1996-10-07,981.7215457164805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961008,1996-10-08,776.6417631917592,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961009,1996-10-09,936.3021664181789,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961010,1996-10-10,864.97855632864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961011,1996-10-11,122.57627836703962,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961012,1996-10-12,83.21314556259736,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961013,1996-10-13,739.422642745685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961014,1996-10-14,6525.954344617467,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961015,1996-10-15,6197.584085832796,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961016,1996-10-16,3523.9246530809173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961017,1996-10-17,1909.4667751352267,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961018,1996-10-18,1025.529693818419,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961019,1996-10-19,1295.2262900380515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961020,1996-10-20,646.575003605055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961021,1996-10-21,1250.8524301509105,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961022,1996-10-22,16.158253911648913,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961023,1996-10-23,3.210585793775402,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961024,1996-10-24,57.72404002147678,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961025,1996-10-25,514.3367181450926,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961026,1996-10-26,537.0266294985445,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961027,1996-10-27,445.8587172880344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961028,1996-10-28,885.8849302780422,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961029,1996-10-29,3490.9574419151236,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961030,1996-10-30,71.66221160384667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961031,1996-10-31,737.4790391117912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961101,1996-11-01,992.8272476483805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961102,1996-11-02,124.26579524563283,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961103,1996-11-03,113.14960708629822,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961104,1996-11-04,5023.7708216888095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961105,1996-11-05,3805.002669860277,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961106,1996-11-06,1477.9439535426488,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961107,1996-11-07,6199.189825261886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961108,1996-11-08,493.8768124863194,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961109,1996-11-09,317.23717190989726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961110,1996-11-10,4703.948141401453,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961111,1996-11-11,12016.402646219145,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961112,1996-11-12,15306.5152958799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961113,1996-11-13,5244.999976933943,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961114,1996-11-14,453.373853559046,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961115,1996-11-15,1270.2646784786505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961116,1996-11-16,2600.326350216695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961117,1996-11-17,5265.715018256989,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961118,1996-11-18,8276.86971204917,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961119,1996-11-19,8701.869142727208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961120,1996-11-20,5595.084980250968,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961121,1996-11-21,4458.480363644223,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961122,1996-11-22,1564.808970068329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961123,1996-11-23,2513.859604535207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961124,1996-11-24,2028.8049065006767,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961125,1996-11-25,11717.218475665359,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961126,1996-11-26,2240.527726741369,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961127,1996-11-27,6784.504799271332,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961128,1996-11-28,1585.6673417224588,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961129,1996-11-29,9365.065658143441,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961130,1996-11-30,8171.219711981784,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961201,1996-12-01,1056.092909257361,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961202,1996-12-02,1370.6627812283114,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961203,1996-12-03,3472.559066369896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961204,1996-12-04,3998.938781097062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961205,1996-12-05,4302.294835090981,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961206,1996-12-06,3687.7146936676063,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961207,1996-12-07,1868.3269176639178,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961208,1996-12-08,2153.8206829896317,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961209,1996-12-09,2210.3507245632886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961210,1996-12-10,667.5289952926768,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961211,1996-12-11,116.81249927718687,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961212,1996-12-12,2453.5946079802397,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961213,1996-12-13,5104.358546698358,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961214,1996-12-14,1673.2844003011685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961215,1996-12-15,44.99143065855495,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961216,1996-12-16,292.1460814090878,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961217,1996-12-17,2160.923710484913,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961218,1996-12-18,3102.998960841045,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961219,1996-12-19,6278.690474547833,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961220,1996-12-20,1628.8378072492128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961221,1996-12-21,3152.720255791972,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961222,1996-12-22,5180.633980529052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961223,1996-12-23,5410.043487300008,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961224,1996-12-24,2802.986902224203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961225,1996-12-25,1002.0267811625198,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961226,1996-12-26,204.71649459577063,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961227,1996-12-27,268.5590305013256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961228,1996-12-28,659.3675446257743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961229,1996-12-29,235.72146305364436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961230,1996-12-30,831.5841178413732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19961231,1996-12-31,1354.4130231495528,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970101,1997-01-01,706.9372394967836,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970102,1997-01-02,4156.744283090889,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970103,1997-01-03,5333.694678624172,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970104,1997-01-04,3939.766517599438,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970105,1997-01-05,1130.0587543264583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970106,1997-01-06,512.9633282509792,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970107,1997-01-07,119.29383450079067,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970108,1997-01-08,3867.4964559652044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970109,1997-01-09,2109.719753769505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970110,1997-01-10,522.5892388953679,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970111,1997-01-11,85.76870050302571,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970112,1997-01-12,16.354506503819863,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970113,1997-01-13,0.7820849789562729,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970114,1997-01-14,2.455858047887402,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970115,1997-01-15,5.920683075612532,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970116,1997-01-16,55.14569937322854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970117,1997-01-17,2971.94212358809,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970118,1997-01-18,1627.084269061469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970119,1997-01-19,4952.367181661059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970120,1997-01-20,3706.40176361867,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970121,1997-01-21,2214.78752661406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970122,1997-01-22,2040.982586295282,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970123,1997-01-23,1664.93368502198,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970124,1997-01-24,1242.8872432573244,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970125,1997-01-25,233.21801933773577,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970126,1997-01-26,115.88513136528812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970127,1997-01-27,272.6764084114747,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970128,1997-01-28,285.38008227732524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970129,1997-01-29,29.088843655170674,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970130,1997-01-30,6.515100155668569,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970131,1997-01-31,32.03170106187025,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970201,1997-02-01,45.848584366766694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970202,1997-02-02,887.099732925812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970203,1997-02-03,488.74858276556546,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970204,1997-02-04,854.4509845201853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970205,1997-02-05,3576.2434819824407,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970206,1997-02-06,55.99540750575709,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970207,1997-02-07,19.030054662664416,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970208,1997-02-08,19.163930734827293,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970209,1997-02-09,2.6250117833707844,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970210,1997-02-10,2038.039562748124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970211,1997-02-11,2358.659298669256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970212,1997-02-12,2481.702788446826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970213,1997-02-13,4516.377928039764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970214,1997-02-14,10114.384468814296,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970215,1997-02-15,3115.7977791049916,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970216,1997-02-16,503.34594106818724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970217,1997-02-17,1138.6054341407596,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970218,1997-02-18,4014.2651343695097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970219,1997-02-19,459.03928162869016,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970220,1997-02-20,461.16156241695097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970221,1997-02-21,123.47667593617052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970222,1997-02-22,19.634208068774285,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970223,1997-02-23,970.772689091576,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970224,1997-02-24,5556.73484240333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970225,1997-02-25,9149.309110958799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970226,1997-02-26,4539.122096012613,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970227,1997-02-27,355.38694884226413,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970228,1997-02-28,7.031051378200512,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970301,1997-03-01,53.46643954958128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970302,1997-03-02,254.09586123618226,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970303,1997-03-03,686.8498770821334,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970304,1997-03-04,583.9583093512301,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970305,1997-03-05,1015.016074945201,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970306,1997-03-06,528.1877237718334,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970307,1997-03-07,55.055112074388624,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970308,1997-03-08,6.328727129725587,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970309,1997-03-09,0.6400810428694185,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970310,1997-03-10,2.6288188415704896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970311,1997-03-11,3.275137577908796,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970312,1997-03-12,3.72646947215299,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970313,1997-03-13,40.43974667010349,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970314,1997-03-14,783.2435149476087,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970315,1997-03-15,507.7285813856884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970316,1997-03-16,157.89669222099806,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970317,1997-03-17,39.896497551268915,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970318,1997-03-18,676.1305888374238,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970319,1997-03-19,2966.286274093758,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970320,1997-03-20,331.9987035105039,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970321,1997-03-21,165.69169626095498,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970322,1997-03-22,5.819633691838694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970323,1997-03-23,669.7693995216257,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970324,1997-03-24,2043.4741171022124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970325,1997-03-25,1057.4034161227464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970326,1997-03-26,51.43204525386952,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970327,1997-03-27,274.4597532547157,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970328,1997-03-28,1045.3610740181414,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970329,1997-03-29,176.0145184866936,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970330,1997-03-30,85.09843816694264,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970331,1997-03-31,0.7473589478754539,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970401,1997-04-01,4.361558111385346,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970402,1997-04-02,28.956884541788618,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970403,1997-04-03,139.19179306847704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970404,1997-04-04,227.97202098439698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970405,1997-04-05,73.10202340343437,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970406,1997-04-06,247.94824841875638,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970407,1997-04-07,1.2636943452498506,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970408,1997-04-08,9.557070588815348,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970409,1997-04-09,3.0491623886618218,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970410,1997-04-10,3.527991760062695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970411,1997-04-11,31.221098495581526,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970412,1997-04-12,97.66999178081258,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970413,1997-04-13,26.179188529066003,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970414,1997-04-14,40.95108074006798,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970415,1997-04-15,9.077475784689774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970416,1997-04-16,47.29105780673964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970417,1997-04-17,431.5248161866119,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970418,1997-04-18,556.0636218730566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970419,1997-04-19,1337.1369118493142,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970420,1997-04-20,647.0183428590238,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970421,1997-04-21,309.0158702480897,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970422,1997-04-22,92.29893288945297,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970423,1997-04-23,53.71594085253476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970424,1997-04-24,25.80424683579043,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970425,1997-04-25,1347.4657951075937,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970426,1997-04-26,5802.384144906779,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970427,1997-04-27,4704.964204540762,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970428,1997-04-28,2108.02287498062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970429,1997-04-29,2444.1274365456093,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970430,1997-04-30,423.2060812278561,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970501,1997-05-01,39.616904200809124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970502,1997-05-02,0.9492662926878161,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970503,1997-05-03,535.0419745806386,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970504,1997-05-04,2755.5304421321994,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970505,1997-05-05,10269.414864062855,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970506,1997-05-06,9354.061866273827,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970507,1997-05-07,4055.6659644591473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970508,1997-05-08,3573.36747672048,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970509,1997-05-09,4923.883583420056,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970510,1997-05-10,2252.236193481148,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970511,1997-05-11,4628.783510027354,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970512,1997-05-12,2598.7298820884184,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970513,1997-05-13,4024.0761909207904,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970514,1997-05-14,2278.459163655251,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970515,1997-05-15,1745.5916037605734,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970516,1997-05-16,2256.687370517937,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970517,1997-05-17,4940.652446588061,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970518,1997-05-18,1621.9027698054051,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970519,1997-05-19,3316.4310138425635,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970520,1997-05-20,5066.4892228656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970521,1997-05-21,3687.0231765057097,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970522,1997-05-22,1099.6767573055133,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970523,1997-05-23,196.1494562359514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970524,1997-05-24,1048.7695464011501,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970525,1997-05-25,577.7903304142465,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970526,1997-05-26,22.03206407416101,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970527,1997-05-27,50.53412105809241,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970528,1997-05-28,149.45579317644533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970529,1997-05-29,133.35425141752572,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970530,1997-05-30,74.60174930216938,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970531,1997-05-31,1660.030135299645,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970601,1997-06-01,6689.376217208615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970602,1997-06-02,1910.3949149203333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970603,1997-06-03,1426.634385269598,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970604,1997-06-04,1292.6641886486386,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970605,1997-06-05,4903.574232131237,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970606,1997-06-06,844.9601995825766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970607,1997-06-07,4233.636713302978,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970608,1997-06-08,2227.1251575827914,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970609,1997-06-09,65.08210884044117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970610,1997-06-10,1101.2636365755595,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970611,1997-06-11,4554.72954533459,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970612,1997-06-12,1328.2831804240684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970613,1997-06-13,3562.383382373852,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970614,1997-06-14,2833.3108064202092,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970615,1997-06-15,494.01549245767734,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970616,1997-06-16,4408.345994525692,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970617,1997-06-17,3095.3080295021336,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970618,1997-06-18,409.12716957014584,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970619,1997-06-19,2752.564614334422,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970620,1997-06-20,1681.6113859051525,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970621,1997-06-21,7850.985926324367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970622,1997-06-22,4332.269134974955,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970623,1997-06-23,3371.262490819942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970624,1997-06-24,1336.1855540640083,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970625,1997-06-25,4503.715333717333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970626,1997-06-26,7014.3553811924985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970627,1997-06-27,4138.8692169622,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970628,1997-06-28,4333.027974487442,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970629,1997-06-29,9726.452623433954,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970630,1997-06-30,5959.024290204647,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970701,1997-07-01,2412.461952519186,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970702,1997-07-02,7872.132372427885,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970703,1997-07-03,2938.1211891471708,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970704,1997-07-04,4159.402423330291,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970705,1997-07-05,2812.508321004588,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970706,1997-07-06,420.1028523351504,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970707,1997-07-07,238.07097597769325,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970708,1997-07-08,66.39513348526378,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970709,1997-07-09,760.389209907896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970710,1997-07-10,2735.87496816469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970711,1997-07-11,1551.081265746146,"{""type"":""MultiPoint"",""coordinates"":[]}"
19970712,1997-07-12,446.68065259388936,"{""type"":""MultiPoint"",""coordinates"":[]}"
