system:index,date,evaporation_from_open_water_surfaces_excluding_oceans_sum,.geo
19980902,1998-09-02,-127.4179629039,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980903,1998-09-03,-244.38373614692057,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980904,1998-09-04,-126.73066386754493,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980905,1998-09-05,-268.4242366041935,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980906,1998-09-06,-312.7454750191979,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980907,1998-09-07,-142.63678524785988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980908,1998-09-08,-219.745498504298,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980909,1998-09-09,-341.2531580043949,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980910,1998-09-10,-220.65433454324736,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980911,1998-09-11,-80.60281862573436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980912,1998-09-12,-168.3798736384978,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980913,1998-09-13,-200.4483173007147,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980914,1998-09-14,-230.14597454002973,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980915,1998-09-15,-164.5768559064331,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980916,1998-09-16,-207.6315983633366,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980917,1998-09-17,-237.84799655415458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980918,1998-09-18,-271.7117438320106,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980919,1998-09-19,-312.9983266337207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980920,1998-09-20,-297.8418586311316,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980921,1998-09-21,-300.8357290105158,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980922,1998-09-22,-269.68949201063924,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980923,1998-09-23,-224.9074309122545,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980924,1998-09-24,-174.6633281538262,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980925,1998-09-25,-201.82673137265766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980926,1998-09-26,-143.4328050987813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980927,1998-09-27,-135.84924265178415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980928,1998-09-28,-122.20396156249332,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980929,1998-09-29,-149.217259534598,"{""type"":""MultiPoint"",""coordinates"":[]}"
19980930,1998-09-30,-152.16538721460014,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981001,1998-10-01,-125.10298530875573,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981002,1998-10-02,-119.88533555761566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981003,1998-10-03,-122.05710217498003,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981004,1998-10-04,-66.86148385907,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981005,1998-10-05,-101.50381294101234,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981006,1998-10-06,-94.75830449058542,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981007,1998-10-07,-103.98434304354497,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981008,1998-10-08,-69.9516372136004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981009,1998-10-09,-107.1510497095831,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981010,1998-10-10,-92.6932927440742,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981011,1998-10-11,-82.08335324844128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981012,1998-10-12,-167.68466522702212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981013,1998-10-13,-156.39529130696783,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981014,1998-10-14,-112.64506382271622,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981015,1998-10-15,-97.19246555799064,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981016,1998-10-16,-137.40849930553816,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981017,1998-10-17,-152.99754335973233,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981018,1998-10-18,-106.72802733865507,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981019,1998-10-19,-136.9228597979574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981020,1998-10-20,-150.40060696340376,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981021,1998-10-21,-169.20715963296314,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981022,1998-10-22,-147.32869256442672,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981023,1998-10-23,-139.83456191719665,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981024,1998-10-24,-88.34508321636044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981025,1998-10-25,-149.91974081687235,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981026,1998-10-26,-102.3567826077124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981027,1998-10-27,-157.59943892178973,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981028,1998-10-28,-117.59422951062373,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981029,1998-10-29,-138.19643464490912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981030,1998-10-30,-106.0313858977884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981031,1998-10-31,-60.7087990987132,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981101,1998-11-01,-77.1701972923516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981102,1998-11-02,-84.62503722533947,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981103,1998-11-03,-79.95799320947532,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981104,1998-11-04,-60.0439177202755,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981105,1998-11-05,-105.32236201888426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981106,1998-11-06,-91.65049898819437,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981107,1998-11-07,-88.61826888098024,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981108,1998-11-08,-114.18794894349028,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981109,1998-11-09,-85.54121375508495,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981110,1998-11-10,-53.931022347583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981111,1998-11-11,-96.77623781415572,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981112,1998-11-12,-61.60047648603311,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981113,1998-11-13,-16.559575834508756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981114,1998-11-14,-55.827281951871385,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981115,1998-11-15,-64.2152853522249,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981116,1998-11-16,-73.8231596080641,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981117,1998-11-17,-81.88123056811342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981118,1998-11-18,-79.22691330406442,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981119,1998-11-19,-58.144391637472474,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981120,1998-11-20,-76.91752627805856,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981121,1998-11-21,-82.66373585190672,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981122,1998-11-22,-59.760767775282815,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981123,1998-11-23,-39.48521534683834,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981124,1998-11-24,-26.51124678428886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981125,1998-11-25,14.615752010264792,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981126,1998-11-26,2.8328400792773234,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981127,1998-11-27,26.050310156770173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981128,1998-11-28,-3.8718204195994566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981129,1998-11-29,-21.78795199624496,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981130,1998-11-30,-54.53207759723324,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981201,1998-12-01,-73.44684009039769,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981202,1998-12-02,-61.551567053816605,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981203,1998-12-03,-42.89666733225697,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981204,1998-12-04,-34.80161142670828,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981205,1998-12-05,-40.62136872859821,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981206,1998-12-06,-27.594512309506566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981207,1998-12-07,-32.81091604064237,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981208,1998-12-08,-29.960470178014816,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981209,1998-12-09,4.207125338117689,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981210,1998-12-10,33.237506753980504,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981211,1998-12-11,28.74281289044063,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981212,1998-12-12,22.42075796338782,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981213,1998-12-13,-23.22013262793894,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981214,1998-12-14,-32.82422406058766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981215,1998-12-15,-26.12592828053546,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981216,1998-12-16,-23.738957258481882,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981217,1998-12-17,-40.42446461084912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981218,1998-12-18,-29.24301272463604,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981219,1998-12-19,-41.77807891383837,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981220,1998-12-20,-21.439051607638287,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981221,1998-12-21,-52.038487106784615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981222,1998-12-22,-45.556470074059085,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981223,1998-12-23,-41.96309313353735,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981224,1998-12-24,-6.060644349930632,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981225,1998-12-25,-25.050494420723865,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981226,1998-12-26,-43.9589305368636,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981227,1998-12-27,-89.51011421136099,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228,1998-12-28,-31.120867270897808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981229,1998-12-29,-37.80574351363247,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981230,1998-12-30,-62.10454601236964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981231,1998-12-31,-48.48813206150808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990101,1999-01-01,-35.70432722120023,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990102,1999-01-02,-26.010067609683,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990103,1999-01-03,-39.211196280597704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990104,1999-01-04,-40.869102658139674,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990105,1999-01-05,-49.520065244517305,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990106,1999-01-06,-75.13682880669514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990107,1999-01-07,-58.28531931292858,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990108,1999-01-08,-30.866803768211515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990109,1999-01-09,-37.003940279624736,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990110,1999-01-10,-44.51436597747988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990111,1999-01-11,-48.422364872525975,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990112,1999-01-12,-31.38656918436257,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990113,1999-01-13,-13.696056709805621,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990114,1999-01-14,-27.412771529331817,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990115,1999-01-15,-61.36136950613454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990116,1999-01-16,-92.83168225267751,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990117,1999-01-17,-19.311438072733928,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990118,1999-01-18,-27.003296389131226,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990119,1999-01-19,-69.09638109471952,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990120,1999-01-20,-71.02172026111212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990121,1999-01-21,-35.41413354334582,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990122,1999-01-22,-30.782037673185716,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990123,1999-01-23,-42.95478375614168,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990124,1999-01-24,-38.926060373836506,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990125,1999-01-25,-60.486743321107284,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990126,1999-01-26,-33.59298297250827,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990127,1999-01-27,-79.09030110168767,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990128,1999-01-28,-37.92176121218749,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990129,1999-01-29,-87.34929802158078,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990130,1999-01-30,-120.52231545272636,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990131,1999-01-31,-104.92803711762252,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990201,1999-02-01,-68.19065930071088,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990202,1999-02-02,-41.578979103086326,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990203,1999-02-03,-52.15995013210555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990204,1999-02-04,-57.42986208356046,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990205,1999-02-05,-77.69589905290493,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990206,1999-02-06,-76.20756233881465,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990207,1999-02-07,-75.07516564317055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990208,1999-02-08,-59.76522971716916,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990209,1999-02-09,-42.06544760941316,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990210,1999-02-10,-71.47889768505364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990211,1999-02-11,-66.11287313290303,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990212,1999-02-12,-62.789771455268905,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990213,1999-02-13,-70.1375997603614,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990214,1999-02-14,-61.6949983302997,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990215,1999-02-15,-12.494703264715252,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990216,1999-02-16,-25.002867152403034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990217,1999-02-17,-71.19475047972942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990218,1999-02-18,-38.8411259144472,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990219,1999-02-19,-19.796559444827718,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990220,1999-02-20,-15.87091458936899,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990221,1999-02-21,-53.28360543239893,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990222,1999-02-22,-134.72247765691134,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990223,1999-02-23,-129.16626765196088,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990224,1999-02-24,-19.955963082830685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990225,1999-02-25,-82.50166850885847,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990226,1999-02-26,-104.35960674269992,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990227,1999-02-27,-76.71863323477653,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990228,1999-02-28,-85.41391370778013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990301,1999-03-01,-94.12105352396841,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990302,1999-03-02,-71.76262921066771,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990303,1999-03-03,-71.33307976436204,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990304,1999-03-04,-73.667695535745,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990305,1999-03-05,-69.87491029973738,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990306,1999-03-06,-79.21312873036982,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990307,1999-03-07,-95.86425684768642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990308,1999-03-08,-72.13081237144918,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990309,1999-03-09,-103.53290324638442,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990310,1999-03-10,-114.45225133830488,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990311,1999-03-11,-153.97520545633577,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990312,1999-03-12,-192.1380153603104,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990313,1999-03-13,-133.4635324623216,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990314,1999-03-14,-163.07663995326124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990315,1999-03-15,-193.31182811638575,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990316,1999-03-16,-221.29226575710942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990317,1999-03-17,-227.97050308360423,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990318,1999-03-18,-206.11709201138854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990319,1999-03-19,-181.8563553236534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990320,1999-03-20,-180.2145034537522,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990321,1999-03-21,-140.4850176926245,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990322,1999-03-22,-128.57675715832417,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990323,1999-03-23,-109.43178845727084,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990324,1999-03-24,-221.95424758036458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990325,1999-03-25,-111.43648771054707,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990326,1999-03-26,-71.48449748365358,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990327,1999-03-27,-113.83952062906076,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990328,1999-03-28,-167.44527305854743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990329,1999-03-29,-174.574803176919,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990330,1999-03-30,-183.22328251690482,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990331,1999-03-31,-270.00168512512545,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990401,1999-04-01,-284.8514424598085,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990402,1999-04-02,-175.5473758413585,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990403,1999-04-03,-84.93016581885593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990404,1999-04-04,-158.00923385919583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990405,1999-04-05,-221.19010609939673,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990406,1999-04-06,-237.53194587787456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990407,1999-04-07,-176.85259597294913,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990408,1999-04-08,-200.57729829690916,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990409,1999-04-09,-216.00466236343016,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990410,1999-04-10,-198.21680489555712,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990411,1999-04-11,-193.99438836484688,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990412,1999-04-12,-102.79533273635565,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990413,1999-04-13,-206.00607437739797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990414,1999-04-14,-115.39662673033448,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990415,1999-04-15,-163.3558723105287,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990416,1999-04-16,-195.97339300388938,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990417,1999-04-17,-171.95275010761853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990418,1999-04-18,-162.72693578279487,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990419,1999-04-19,-142.80858387836443,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990420,1999-04-20,-71.86254265926702,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990421,1999-04-21,-187.85516396055465,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990422,1999-04-22,-208.83970741402834,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990423,1999-04-23,-144.72277285987695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990424,1999-04-24,-195.13485870328805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990425,1999-04-25,-236.96547017271502,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990426,1999-04-26,-132.03969536617274,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990427,1999-04-27,-206.87753437659754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990428,1999-04-28,-278.4162224887956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990429,1999-04-29,-286.28842569063477,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990430,1999-04-30,-248.77747669916243,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990501,1999-05-01,-292.4218887083008,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990502,1999-05-02,-323.35952453838604,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990503,1999-05-03,-251.2329939182809,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990504,1999-05-04,-182.48085374043285,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990505,1999-05-05,-189.12701610978263,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990506,1999-05-06,-295.68897694669425,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990507,1999-05-07,-202.57859938175366,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990508,1999-05-08,-256.3979121245433,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990509,1999-05-09,-405.7712937155889,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990510,1999-05-10,-305.71365201487805,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990511,1999-05-11,-164.75481337583176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990512,1999-05-12,-198.8800278626277,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990513,1999-05-13,-241.76657477169834,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990514,1999-05-14,-201.97283244820858,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990515,1999-05-15,-271.7891446060282,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990516,1999-05-16,-378.67620509179704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990517,1999-05-17,-172.06116846615424,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990518,1999-05-18,-236.12027530665057,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990519,1999-05-19,-169.2887420017382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990520,1999-05-20,-139.9612655410799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990521,1999-05-21,-256.02141821429905,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990522,1999-05-22,-244.00047266568419,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990523,1999-05-23,-256.3578256718745,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990524,1999-05-24,-318.9342110207614,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990525,1999-05-25,-311.0639783159188,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990526,1999-05-26,-410.44454601195065,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990527,1999-05-27,-438.0368489220059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990528,1999-05-28,-417.39936382267297,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990529,1999-05-29,-469.8502110076423,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990530,1999-05-30,-373.04324279863204,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990531,1999-05-31,-337.30165462181617,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990601,1999-06-01,-370.48213329613253,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990602,1999-06-02,-325.28219616727574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990603,1999-06-03,-352.8506395129146,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990604,1999-06-04,-260.56706184586466,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990605,1999-06-05,-215.54834312654017,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990606,1999-06-06,-298.46160063576514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990607,1999-06-07,-267.2481582031217,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990608,1999-06-08,-329.07610268288613,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990609,1999-06-09,-334.6500475763562,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990610,1999-06-10,-279.97545542292386,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990611,1999-06-11,-326.78585372304127,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990612,1999-06-12,-337.72702788220147,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990613,1999-06-13,-316.33555797598206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990614,1999-06-14,-283.10582165055223,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990615,1999-06-15,-368.0021402900205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990616,1999-06-16,-402.9524292787786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990617,1999-06-17,-390.772989727229,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990618,1999-06-18,-394.7105934192334,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990619,1999-06-19,-397.3284397085406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990620,1999-06-20,-250.93453460806654,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990621,1999-06-21,-305.3750759926937,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990622,1999-06-22,-339.0825492010248,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990623,1999-06-23,-381.1348155577083,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990624,1999-06-24,-428.53446040231086,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990625,1999-06-25,-412.27858738947396,"{""type"":""MultiPoint"",""coordinates"":[]}"
